# Constructed from biom file
#OTU ID	288	197	165	087	258	124	024	064	147	146	074	039	153	152	161	446	445	434	164	169	090	015	420	314	418	010	193	taxonomy
1992	12.0	47.0	118.0	49.0	29.0	174.0	147.0	44.0	93.0	188.0	57.0	97.0	113.0	112.0	171.0	6.0	10.0	20.0	101.0	63.0	27.0	83.0	399.0	28.0	1615.0	173.0	248.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4329112	7.0	79.0	2.0	4.0	1.0	1.0	0.0	0.0	1.0	2.0	6.0	132.0	2.0	0.0	212.0	0.0	2.0	0.0	12.0	67.0	3.0	0.0	7.0	0.0	95.0	1.0	7.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
4425571	0.0	1.0	0.0	5.0	93.0	0.0	3.0	0.0	1.0	15.0	14.0	8.0	11.0	25.0	32.0	3.0	5.0	10.0	0.0	76.0	4.0	0.0	0.0	1.0	6.0	19.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
4428949	510.0	8.0	101.0	70.0	426.0	170.0	10.0	35.0	16.0	0.0	17.0	5.0	10.0	1.0	1.0	199.0	473.0	175.0	113.0	83.0	4.0	36.0	15.0	5.0	1879.0	118.0	13.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
365621	3.0	1.0	2.0	1.0	41.0	2.0	2.0	4.0	74.0	0.0	13.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
197072	5.0	84.0	87.0	23.0	80.0	33.0	31.0	35.0	640.0	431.0	39.0	60.0	744.0	68.0	564.0	26.0	153.0	11.0	824.0	35.0	7.0	25.0	0.0	115.0	343.0	178.0	1470.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
178211	35.0	55.0	21.0	119.0	229.0	16.0	77.0	37.0	93.0	1.0	65.0	293.0	7.0	22.0	36.0	66.0	92.0	16.0	21.0	451.0	12.0	19.0	27.0	66.0	11.0	36.0	48.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
248902	0.0	11.0	13.0	3.0	4.0	1.0	1.0	1.0	0.0	0.0	2.0	3.0	6.0	0.0	0.0	0.0	28.0	8.0	0.0	0.0	0.0	3.0	0.0	0.0	196.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__
4465124	24.0	15.0	9.0	1689.0	1625.0	2.0	53.0	732.0	306.0	0.0	5.0	109.0	1.0	382.0	6.0	2.0	3.0	2.0	2.0	754.0	33.0	10.0	0.0	366.0	6.0	1.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
275237	902.0	2.0	2.0	770.0	5.0	5.0	2.0	4.0	29.0	0.0	2.0	8.0	2.0	1.0	5.0	3.0	3.0	3.0	3.0	2.0	1.0	0.0	0.0	8.0	0.0	4.0	58.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
297414	0.0	4.0	11.0	5012.0	5.0	77.0	1.0	7.0	2.0	3.0	5.0	74.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0	8.0	2.0	17.0	3.0	16.0	22.0	34.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
