O-39	-0.3249289274266629	-0.15136022904915244	-0.2665632769975363	0.19697884564168283	0.38591313945874484	0.1479009128780641	0.014575148393410457	-0.08663875994995375	0.07767380994437496	-0.009788807096257061	0.05900658432233816	-0.006300860437691696	-0.02467985095279824	0.10174784049005192	0.010675686698029204	0.009660849912043587	-0.1312907782354585	-0.0	0.0
O-418	0.47987356753975396	-0.15243924062636277	-0.22320575015121216	-0.054161897877362704	0.007652229271763566	0.03978131514677036	0.03206502542809259	-0.041140455443686316	0.029243099726183316	-0.06348481405927188	0.11008502022093035	-0.05306607459999976	-0.002799118445764688	-0.1627716010750698	0.03940821175203335	-0.18679919004144355	-0.02615118996548683	-0.0	0.0
O-420	0.4786969735816883	-0.1361371294184766	-0.2312334869633892	-0.05254182031259824	0.022858348683802977	-0.022906042519906612	-0.03738013762411604	-0.0737956801527646	0.027650782179700698	-0.020635395275663198	0.06176257091051563	-0.023399248935734033	-0.025777120399736158	-0.16566119434626767	0.07146049335139949	0.1906948854841612	-0.0036440403598927006	-0.0	0.0
O-434	-0.014582070830135841	0.1317578176496125	0.04683720676207007	0.1903018789639857	0.07333476418015354	-0.41671163358940433	0.4833214954458964	0.11851989504153924	0.09856899042901178	0.0901831153831357	0.005105691014704049	-0.04097045881424645	-0.04410271274826654	-0.016628192943474444	0.008851377248884306	0.0022555700553696157	0.00454015805376896	-0.0	0.0
O-445	0.024858963130291664	-0.2036964580355262	0.5756583308459515	-0.015200786060579724	0.12979131193752236	0.09056351738252086	-0.03346542829966384	0.06434992885651163	0.017897897296434144	0.01505047108960842	-0.025728767214810162	0.04273086275642304	-0.04697665920266882	0.04303460183560099	0.10077049346900378	0.004569753982436518	-0.0563642328239263	-0.0	0.0
OMC-125	-0.01175544014002764	0.17990472197460905	0.10299815043746775	0.3856818416637348	-0.2526553807360403	0.20469543577748986	-0.09770948223454964	-0.022203718728780852	0.2715457876187408	0.17624903322509147	-0.057329195031311696	-0.11725083974785908	0.19500869946936727	-0.06312728534364145	-0.003381692592165051	0.0019219796959813208	0.006174398115577396	-0.0	0.0
OMC-126	0.2913631323977953	-0.054044978322785965	0.0005026044798814295	0.1692285026641562	0.014669483006952273	0.1847348742568802	-0.03316470797555365	0.45720802359217877	-0.18086431660940752	-0.012945351113585853	0.11359017085329741	-0.024012791808040657	-0.008981919969922928	0.10482060675678989	-0.06480014552106662	0.014048852098169494	0.027836854008580894	-0.0	0.0
OMC-288	0.2256969354360893	-0.23621423769043176	0.14221404755968536	-0.1662609424425925	-0.05874050820788556	-0.054609460667611104	0.09472543876144629	-0.24585147326921467	0.03773870232154113	-0.06056016372800875	0.14460109943087426	-0.11968961351475481	0.13942064079800387	0.2599949709127408	-0.11413227001351242	0.012044714015867392	0.03778946573397892	-0.0	0.0
OMC-446	-0.4243615034520633	-0.2433627085887442	-0.24075140443367257	0.06765642016736306	0.2035828769940103	0.10093226391449406	0.0023530402095994596	-0.01586086884910288	0.02104470072005792	0.0035827335266075274	-0.007220867510329329	0.022648868003401663	-0.04144176149158602	-0.10510711712079507	-0.12911717836540906	-0.0013805635817142159	0.1295145272162822	-0.0	0.0

Biplot	0	0

Site constraints	0	0
